,Gene-1,Gene-2,Gene-3,Gene-4,Gene-5,Gene-6,Gene-7,Gene-8,Gene-9,Gene-10,Gene-11,Gene-12,Gene-13,Gene-14,Gene-15,Gene-16,Gene-17,Gene-18,Gene-19,Gene-20,Gene-21,Gene-22,Gene-23,Gene-24,Gene-25,Gene-26,Gene-27,Gene-28,Gene-29,Gene-30,Gene-31,Gene-32,Gene-33,Gene-34,Gene-35,Gene-36,Gene-37,Gene-38,Gene-39,Gene-40,Gene-41,Gene-42,Gene-43,Gene-44,Gene-45,Gene-46,Gene-47,Gene-48,Gene-49,Gene-50,Gene-51,Gene-52,Gene-53,Gene-54,Gene-55,Gene-56,Gene-57,Gene-58,Gene-59,Gene-60,Gene-61,Gene-62,Gene-63,Gene-64,Gene-65,Gene-66,Gene-67,Gene-68,Gene-69,Gene-70,Gene-71,Gene-72,Gene-73,Gene-74,Gene-75,Gene-76,Gene-77,Gene-78,Gene-79,Gene-80,Gene-81,Gene-82,Gene-83,Gene-84,Gene-85,Gene-86,Gene-87,Gene-88,Gene-89,Gene-90,Gene-91,Gene-92,Gene-93,Gene-94,Gene-95,Gene-96,Gene-97,Gene-98,Gene-99,Gene-100,MutState-1,MutState-2,MutState-3,MutState-4,MutState-5,MutState-6,MutState-7,MutState-8,MutState-9,MutState-10
Gene-72,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.12743578566433092,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.02282976051586707,0.0,-0.1650631130615831,-0.028218444598677516,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.06591783629503473,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.07132987950476243,0.0,-0.04316548637215987,0.0,0.0,0.0,0.0,-0.04127581931851412,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0967263921579444,0.0,0.0,-0.0,-0.11113187041599981,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.060441492849783146,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.03685044538609981,0.0,0.0,-0.0,0.0,-0.09285445363024242,0.0,0.0,0.0
Gene-73,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04389919054676983,0.0,0.0,0.0,0.028273040989993854,0.0,0.07703320201922291,0.0,0.06726174932357518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06275445810957894,-0.0,-0.0,0.0,0.0047902890001498746,0.0,0.0,0.0,-0.03544827073657537,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.02037491936692348,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.036957769945014804,-0.0,0.021160246121981797,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.07553087191333509,0.0715671482093595,-0.020798174380168403,0.05819477576005088,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.016914844744690877,-0.0,0.0061761516774617685,0.0
Gene-74,-0.1127523554428199,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.028692779715834792,0.08271190038954106,0.027579384688002702,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009151120803334788,-0.0,0.12148409341228719,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05133266271347251,-0.0,0.0,-0.0,0.0,0.0,0.019535196157801256,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.01925865194136407,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.06939821243984143,0.0,-0.0,-0.031455808802617086,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
Gene-75,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.10901933432373523,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.004830497136429738,0.10656288051614651,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.023426076927292927,-0.01513312359258573,0.0,0.0,-0.0,0.0,0.0,0.0,0.006754008652076161,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0001453717147264194,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.007620411604220525,0.0,-0.0,0.05746244937559392,0.0,-0.0,0.03937954166697706,0.05398436299538579,0.0,0.0,0.0,0.0,0.0,0.0,-0.005996343740901485,0.0,0.0,0.0,0.0,-0.0,-0.033410643402706525,-0.0,0.0,-0.05886249666487267,0.0,-0.009503104675465137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08222049109561193,-0.0,0.043682294992501584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene-76,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.14717439882710245,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.026257158759755053,0.0,0.0,0.0,0.0,0.0,0.0,0.02229675722722902,-0.04866573874221579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.04949387970044505,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.06089926289283434,0.0,0.0,0.0,0.0,-0.0,0.01773812663412643,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.06120605987143267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.036430738441355165,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
Gene-77,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.010230770343534281,0.0,0.0,0.0,0.0,-0.06297596164373799,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0663504768301448,-0.007943106779407216,-0.0,0.005431529304293832,0.0,0.0,0.0,-0.0,-0.0,0.03739289504304992,-0.0,0.0,-0.0,0.0,0.014135522225326505,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.11198914147825118,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.03206890879276411,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.019494832058816768,0.034669614499145116,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.08784889109192057,-0.0,-0.0,0.04362323675824994,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01916235599432886
Gene-78,-0.0,-0.0,-0.0,0.052946073350680425,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.09646800909280606,0.0,0.019187604339741343,-0.12539607209962145,0.0,0.004375085385391827,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.05691942656821646,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531324451181217,0.02748703801935708,-0.0,-0.09931331103168592,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.017566556985833905,0.0,0.0,-0.034450838052407756,-0.13200653727863543,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.13688889231847137,0.0,-0.0,-0.0,0.03311404956608426,0.0,0.0,-0.0,-0.010923339497102412,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gene-79,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.08066255302262873,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027162624788005543,0.010681177626960687,0.0,-0.022112303470921267,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015559370085531952,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013144943450700402,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.00110607928640843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00460890224688448,0.0,0.0,0.014053726838764775,0.0,-0.04504734306402684,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.02922529507108711,0.0,0.0,-0.0,-0.03364710886700791,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0965781995868059,0.0,-0.0,0.0,0.011064764380832162
Gene-80,-0.0,0.0,0.0,-0.0,-0.0016389902347487724,0.0,0.0,0.0,0.0,0.0,0.06653296874985212,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.052351666050184334,-0.053144343834694616,0.0,0.0,0.0,0.0,0.0,0.0,-0.04520171221957966,0.0,0.0,0.0,0.0,-0.04262261184958991,0.07126685221031688,0.0,0.0,-0.07037083436714717,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05559813633522154,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.10187100363770892,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.022655400128561008,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.025580892157685484,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
Gene-81,-0.0,0.0,0.0,0.10792748546130225,0.03978677695862425,0.0,0.0,0.0,0.0,0.01831911104717432,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.014871223211949298,0.0,0.0,0.0,0.0,0.0,-0.0,0.023257839583836027,0.11961012614935593,-0.07271252038011632,-0.03602539620851039,-0.0,0.0,-0.0,0.0,-0.015970532422957796,-0.0,0.0,-0.010160908808224596,0.029727826138594746,0.0,0.0,-0.0390442985403122,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048919064821477225,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.07502120951900555,0.01539999489966483,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0016393621791717015,-0.03405322500420199,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.015290934532043608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
Gene-82,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010199469923941839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0027703011777655755,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.004633488651347816,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0305688575990767,0.0,0.0,0.0,0.0,-0.0,0.0,0.06613282662194687,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.03656597937223419,0.0,0.0
Gene-83,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.015160942216888261,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0007414354160851018,-0.0,0.0,0.0,0.0,-0.01900133053162171,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.08516280457047609,0.12128171088689246,0.0,-0.0,-0.0,0.0,0.0,-0.01437890535847085,0.0,-0.0,-0.0,0.0,0.0,0.02033265323520624,0.03863388539224357,0.0,-0.0,0.0,0.0,0.0,0.0,-0.029295837353641933,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.04243915258808586,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
Gene-84,0.0,0.0,-0.0,0.0,0.0,-0.04520709754092448,-0.023948970649285882,-0.0,0.024439966158520073,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0017752488475966217,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.007175462113315762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05572087669092007,0.0,0.0,-0.015294959016049246,0.0,-0.0,-0.020397034420098763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.07657300994266772,0.0,-0.0,-0.02271921260562457,0.0,0.0,0.0,0.0,0.0
Gene-85,0.0,0.0,-0.0,0.0,-0.0,0.03483210385539759,0.0,-0.041009000879464796,0.0,-0.0,0.0,0.0,0.0,0.0,-0.008768340930826438,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06063728463187358,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.005807428501501444,0.0,-0.03725929456179628,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.021954818282690188,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.10360270992227799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035492839354454936,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gene-86,0.0,0.0,0.0,0.03593448171553862,-0.17572979811237352,0.0,0.0,0.0,-0.0,-0.032056339252200916,-0.03433126402725385,-0.03459207187580655,0.0,0.0,0.0,0.0,0.01670712998579227,0.0,-0.03085534190433123,0.0,0.0,0.0,0.0,0.0,0.0,0.04332175548225501,0.0,0.0,0.0,0.0,0.0,-0.008757395482059269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005542500007347275,0.0,0.0,0.0,-0.06463412868623372,0.0,0.0,0.0,0.035755590223151494,0.0,0.0,0.0,0.0,0.0,-0.01060916826092748,0.0,0.0,-0.051517902420928685,0.0,0.0,0.0,0.0,0.0,0.0,0.15585455871688791,0.0,-0.0,0.0,0.0,0.0,0.0,-0.12934429453764823,0.0,0.0,0.0,0.0,0.0,0.0,0.0551362360568126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014449454780907454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene-87,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.007768336281938495,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.015166977275049906,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697748305796016,0.0,-0.0,0.10358092410897123,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.060305023512953825,0.0,-0.0,0.0,-0.0,0.07998663666061727,0.0,0.0,-0.0,0.0,0.0034443746460463154,0.0,0.0,-0.04527694020788727,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
Gene-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.11558355126511564,-0.08325595836201904,-0.0,0.0,0.0,0.0,0.03449944449917954,0.0,0.043729825043671414,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03145298521445569,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.03227579514734244,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.09397475386438477,0.0,0.0,-0.0,0.0,0.0,-0.07410404771371092,0.0,0.0,0.0,0.0,0.01780650974808292,-0.013247303068883947,0.0,0.0,0.014822363393899637,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.056970221001415314,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.059499975445762826
Gene-89,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0712137295934008,0.0,0.0,0.0,-0.08402305919996608,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.13871500836260345,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.029725407889901537,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.01719964448085205,0.0,0.0,0.06747742925877463,-0.028807228629390957,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.008732693940427628,0.0,0.10248647818695317,0.035384373280412544,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.023822116139385358,-0.0,0.0,0.08682515203006143,0.0,-0.0,-0.0022048502355357918,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0032576110151653465,0.0,0.0,-0.18188242130743562,0.0
Gene-90,0.006093772291087118,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12959249655749425,0.0,0.07107051445903752,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.020297087435848387,0.0,0.0,0.0,-0.0,0.0,-0.09905830794365271,0.0,0.0,0.0,0.0,0.005167652283372173,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0013726574076644987,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.019605713646593886,-0.0,-0.0,0.002974268074574876,0.0,0.0,-0.0,0.0,0.0,0.0191763334239901,0.016643146122948593,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012531375803319613,0.0,-0.0,-0.0,0.0,0.0,-0.024593656498422538,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.013210669895954394,0.0,0.02735581276650758,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
Gene-91,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.029251523632260815,0.0,0.0,-0.09420640049302575,0.0,-0.0,0.0,-0.02302930923887988,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.02333722669987594,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.02966285034426835,-0.0579265070649898,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0005137260858273169,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gene-92,-0.0,-0.015210426362552633,0.0,-0.0,0.0,0.0,0.0,0.0,-0.06980104067899759,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007776533427773501,0.0,0.0,0.0,0.0,0.0,0.0,0.08219611209871946,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.042331476983791916,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.04021543877191424,-0.0,0.0,0.0,0.0,0.0,0.0001596571823759137,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.011573353952885954,0.02215236206108337,0.0,-0.08508119656472196,0.0,0.0,-0.07134281731175447,0.0,0.0,-0.0,0.0,-0.08851677706800627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.007895843247844694,-0.0,0.0,-0.0,0.0,0.07521659327815074,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
Gene-93,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.117349647418833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.03616917708278587,-0.0,0.0,0.0,0.0,0.021392366408102034,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.010485317119972205,0.0,0.0,0.0,0.0,-0.0,0.1372105431890484,0.0,-0.005944761778837665,0.0,0.0,0.0,-0.021735651279320735,-0.0,0.0,0.0,0.0,-0.0,0.0029178027889190735,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015822047833852714,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
Gene-94,0.0,0.0,0.06324479784087221,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061840085924080315,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0343492664616422,0.0,0.0,0.0,-0.00747186759746613,0.0,-0.0,-0.0,0.0,0.010408209176719994,0.08519550053000692,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.06018011332783589,0.0,0.0,-0.0,0.0,-0.0,-0.011546879411457532,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.08898462111456833,-0.01552308394873977,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.002449913791817443,-0.0,0.0,0.0,0.0,-0.013208564427990621,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.06854551335488988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.06699875923807126,0.0
Gene-95,0.0,0.0,-0.0,0.0,0.0,0.031598661481387735,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.012938697490609089,-0.0,0.0,-0.010614462669050698,-0.0,0.0,0.010859573999566594,0.0,0.0,0.0,-0.0,0.0,0.0,-0.10039154942167584,0.0,0.0,-0.03467731467168212,0.0017682580310210726,-0.0,0.0,0.0,0.0,0.005615811682071197,0.0,-0.0,0.0,0.0,0.02078188938963564,0.0,0.0,-0.07660987125556917,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.07807058846704362,0.0,0.0,0.0,0.0,0.0359120250588676,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.08596855152536931,0.0,-0.006725463740231095,0.0,0.0,0.05691502465727086,-0.0,0.0,-0.0,0.0,0.0,0.0,0.05375103360280467,0.0,0.0,-0.0,0.0,0.05110619447109443,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.06387446089016716
